checkpoint,precision,recall,F1
1,0.49340228245363765,0.4617053228766895,0.47702784242737695
2,0.5029204911193229,0.4693253239890984,0.4855424806513796
3,0.5106826161994882,0.4772790477779632,0.49341613478235874
4,0.5155008661370288,0.48000444963568606,0.4971198156682027
5,0.5110116383169203,0.4762222593025196,0.4930039730523406
6,0.5170850975013418,0.4822848879248012,0.49907908368826986
7,0.5243269058563668,0.48851437788531066,0.5057875035991939
8,0.5255461382356452,0.48973802769898217,0.5070106239023408
9,0.5295488497161638,0.49290839312531287,0.5105721034741028
10,0.5275020925505202,0.49073919572834973,0.508456994669356
11,0.5290815717186194,0.4927971522331609,0.5102951763858891
12,0.5295663600525624,0.49313087490961677,0.5106995766250971
13,0.5326249179153484,0.49624561988987154,0.513792110567233
14,0.537301871052318,0.5015295622670893,0.5187998043784701
15,0.5324140401146131,0.4960787585516436,0.5136045607670381
16,0.5352314015128954,0.4998053284387341,0.516912103083295
17,0.5324134649696681,0.49791423327215084,0.5145862673526284
18,0.5375223347230494,0.5019745258356972,0.5191406137651357
19,0.5372502236802863,0.5009733578063296,0.5184780105917568
20,0.5379063525201312,0.5015851827131653,0.519111213446926
21,0.5393351965273235,0.5044774459091161,0.521324290148293
22,0.541582270940069,0.5056454752767117,0.5229972673666042
23,0.5361370531199809,0.5013070804827855,0.5181373958033917
24,0.5334834656868556,0.5006952555759497,0.5165695922876079
25,0.5361714796070259,0.5008621169141777,0.5179156841318228
